
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLID and time  0.1000000E+01

        21   8  9.636628E+00  1.633419E+02 -1.747224E+00 -4.392431E+01 -2.394575E+00 -6.176346E-01
        22   1  1.136787E+01  1.923449E+02  2.843661E+01 -4.511657E+01 -9.875494E-01 -2.300423E-01
        22   2  8.132615E+00  1.857476E+02  2.510171E+01 -4.427843E+01 -9.548904E-01 -2.228392E-01
        22   3  1.407060E+01  1.896422E+02  2.843660E+01 -5.017304E+01 -9.793821E-01 -2.626483E-01
        22   4  1.078514E+01  1.830951E+02  2.510171E+01 -4.924096E+01 -9.471839E-01 -2.536056E-01
        22   5  1.211001E+01  1.924659E+02  2.869553E+01 -4.496171E+01 -2.104071E+00 -5.097163E-01
        22   6  8.885102E+00  1.858904E+02  2.537030E+01 -4.412644E+01 -2.071412E+00 -5.025132E-01
        22   7  1.480346E+01  1.897724E+02  2.869553E+01 -5.000082E+01 -2.095903E+00 -5.423224E-01
        22   8  1.152852E+01  1.832470E+02  2.537030E+01 -4.907194E+01 -2.063705E+00 -5.332797E-01
        23   1  1.296543E+01  2.151411E+02  5.861588E+01 -5.040128E+01 -7.881857E-01 -1.819855E-01
        23   2  9.556396E+00  2.080933E+02  5.522234E+01 -4.949415E+01 -7.383555E-01 -1.709951E-01
        23   3  1.598476E+01  2.121218E+02  5.861588E+01 -5.605003E+01 -7.809050E-01 -2.110512E-01
        23   4  1.252138E+01  2.051283E+02  5.522234E+01 -5.504123E+01 -7.317779E-01 -1.972541E-01
        23   5  1.419045E+01  2.155218E+02  5.909757E+01 -5.019077E+01 -1.531750E+00 -3.682387E-01
        23   6  1.079504E+01  2.085027E+02  5.571676E+01 -4.928743E+01 -1.481920E+00 -3.572483E-01
        23   7  1.719717E+01  2.125150E+02  5.909757E+01 -5.581593E+01 -1.524470E+00 -3.973045E-01
        23   8  1.374764E+01  2.055502E+02  5.571676E+01 -5.481134E+01 -1.475342E+00 -3.835073E-01
